요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구,주중/주말 유동인구
일,부산진구,2020,06,부암제1동,주말,26230,"19,942명","19,942"
일,부산진구,2020,06,부암제3동,주말,26230,"17,744명","17,744"
일,부산진구,2020,06,당감제1동,주말,26230,"25,816명","25,816"
일,부산진구,2020,06,당감제2동,주말,26230,"9,318명","9,318"
일,부산진구,2020,06,당감제4동,주말,26230,"15,635명","15,635"
일,부산진구,2020,06,가야제1동,주말,26230,"24,053명","24,053"
일,부산진구,2020,06,가야제2동,주말,26230,"18,318명","18,318"
일,부산진구,2020,06,개금제1동,주말,26230,"18,678명","18,678"
일,부산진구,2020,06,개금제2동,주말,26230,"9,916명","9,916"
일,부산진구,2020,06,개금제3동,주말,26230,"27,743명","27,743"
일,부산진구,2020,06,범천제1동,주말,26230,"14,012명","14,012"
일,부산진구,2020,06,범천제2동,주말,26230,"12,262명","12,262"
일,부산진구,2020,07,부전제1동,주말,26230,"27,953명","27,953"
일,부산진구,2020,07,부전제2동,주말,26230,"40,963명","40,963"
일,부산진구,2020,07,연지동,주말,26230,"20,464명","20,464"
일,부산진구,2020,07,초읍동,주말,26230,"23,881명","23,881"
일,부산진구,2020,07,양정제1동,주말,26230,"28,035명","28,035"
일,부산진구,2020,07,양정제2동,주말,26230,"14,038명","14,038"
일,부산진구,2020,07,전포제1동,주말,26230,"22,461명","22,461"
일,부산진구,2020,07,전포제2동,주말,26230,"16,424명","16,424"
일,부산진구,2020,07,부암제1동,주말,26230,"17,657명","17,657"
일,부산진구,2020,07,부암제3동,주말,26230,"17,783명","17,783"
일,부산진구,2020,07,당감제1동,주말,26230,"24,797명","24,797"
일,부산진구,2020,07,당감제2동,주말,26230,"8,902명","8,902"
일,부산진구,2020,07,당감제4동,주말,26230,"15,868명","15,868"
일,부산진구,2020,07,가야제1동,주말,26230,"23,938명","23,938"
일,부산진구,2020,07,가야제2동,주말,26230,"18,335명","18,335"
일,부산진구,2020,07,개금제1동,주말,26230,"18,225명","18,225"
일,부산진구,2020,07,개금제2동,주말,26230,"9,338명","9,338"
일,부산진구,2020,07,개금제3동,주말,26230,"26,467명","26,467"
일,부산진구,2020,07,범천제1동,주말,26230,"14,080명","14,080"
일,부산진구,2020,07,범천제2동,주말,26230,"12,282명","12,282"
일,동래구,2020,01,수민동,주말,26260,"33,399명","33,399"
일,동래구,2020,01,복산동,주말,26260,"9,667명","9,667"
일,동래구,2020,01,명륜동,주말,26260,"22,976명","22,976"
일,동래구,2020,01,온천제1동,주말,26260,"31,025명","31,025"
일,동래구,2020,01,온천제2동,주말,26260,"24,895명","24,895"
일,동래구,2020,01,온천제3동,주말,26260,"29,873명","29,873"
일,동래구,2020,01,사직제1동,주말,26260,"10,134명","10,134"
일,동래구,2020,01,사직제2동,주말,26260,"27,784명","27,784"
일,동래구,2020,01,사직제3동,주말,26260,"14,650명","14,650"
일,동래구,2020,01,안락제1동,주말,26260,"19,402명","19,402"
일,동래구,2020,01,안락제2동,주말,26260,"25,802명","25,802"
일,동래구,2020,01,명장제1동,주말,26260,"13,749명","13,749"
일,동래구,2020,01,명장제2동,주말,26260,"15,680명","15,680"
일,동래구,2020,02,수민동,주말,26260,"33,291명","33,291"
일,동래구,2020,02,복산동,주말,26260,"9,814명","9,814"
일,동래구,2020,02,명륜동,주말,26260,"22,412명","22,412"
일,동래구,2020,02,온천제1동,주말,26260,"29,758명","29,758"
일,동래구,2020,02,온천제2동,주말,26260,"24,332명","24,332"
일,동래구,2020,02,온천제3동,주말,26260,"30,109명","30,109"
일,동래구,2020,02,사직제1동,주말,26260,"10,242명","10,242"
일,동래구,2020,02,사직제2동,주말,26260,"28,960명","28,960"
일,동래구,2020,02,사직제3동,주말,26260,"14,551명","14,551"
일,동래구,2020,02,안락제1동,주말,26260,"19,318명","19,318"
일,동래구,2020,02,안락제2동,주말,26260,"26,174명","26,174"
일,동래구,2020,02,명장제1동,주말,26260,"12,822명","12,822"
일,동래구,2020,02,명장제2동,주말,26260,"16,245명","16,245"
일,동래구,2020,03,수민동,주말,26260,"33,969명","33,969"
일,동래구,2020,03,복산동,주말,26260,"9,577명","9,577"
일,동래구,2020,03,명륜동,주말,26260,"20,746명","20,746"
일,동래구,2020,03,온천제1동,주말,26260,"27,929명","27,929"
일,동래구,2020,03,온천제2동,주말,26260,"23,598명","23,598"
일,동래구,2020,03,온천제3동,주말,26260,"29,656명","29,656"
일,동래구,2020,03,사직제1동,주말,26260,"10,228명","10,228"
일,동래구,2020,03,사직제2동,주말,26260,"30,023명","30,023"
일,동래구,2020,03,사직제3동,주말,26260,"12,724명","12,724"
일,동래구,2020,03,안락제1동,주말,26260,"22,195명","22,195"
일,동래구,2020,03,안락제2동,주말,26260,"25,969명","25,969"
일,동래구,2020,03,명장제1동,주말,26260,"13,428명","13,428"
일,동래구,2020,03,명장제2동,주말,26260,"16,672명","16,672"
일,동래구,2020,04,수민동,주말,26260,"33,938명","33,938"
일,동래구,2020,04,복산동,주말,26260,"9,584명","9,584"
일,동래구,2020,04,명륜동,주말,26260,"22,800명","22,800"
일,동래구,2020,04,온천제1동,주말,26260,"29,881명","29,881"
일,동래구,2020,04,온천제2동,주말,26260,"24,518명","24,518"
일,동래구,2020,04,온천제3동,주말,26260,"28,785명","28,785"
일,동래구,2020,04,사직제1동,주말,26260,"10,838명","10,838"
일,동래구,2020,04,사직제2동,주말,26260,"30,719명","30,719"
일,동래구,2020,04,사직제3동,주말,26260,"13,017명","13,017"
일,동래구,2020,04,안락제1동,주말,26260,"21,184명","21,184"
일,동래구,2020,04,안락제2동,주말,26260,"23,978명","23,978"
일,동래구,2020,04,명장제1동,주말,26260,"13,389명","13,389"
일,동래구,2020,04,명장제2동,주말,26260,"16,669명","16,669"
일,동래구,2020,05,수민동,주말,26260,"31,596명","31,596"
일,동래구,2020,05,복산동,주말,26260,"9,385명","9,385"
일,동래구,2020,05,명륜동,주말,26260,"21,367명","21,367"
일,동래구,2020,05,온천제1동,주말,26260,"29,275명","29,275"
일,동래구,2020,05,온천제2동,주말,26260,"24,582명","24,582"
일,동래구,2020,05,온천제3동,주말,26260,"31,020명","31,020"
일,동래구,2020,05,사직제1동,주말,26260,"11,101명","11,101"
일,동래구,2020,05,사직제2동,주말,26260,"27,421명","27,421"
일,동래구,2020,05,사직제3동,주말,26260,"13,226명","13,226"
일,동래구,2020,05,안락제1동,주말,26260,"22,752명","22,752"
일,동래구,2020,05,안락제2동,주말,26260,"26,351명","26,351"
일,동래구,2020,05,명장제1동,주말,26260,"13,401명","13,401"
일,동래구,2020,05,명장제2동,주말,26260,"16,432명","16,432"
일,동래구,2020,06,수민동,주말,26260,"31,357명","31,357"
일,동래구,2020,06,복산동,주말,26260,"9,732명","9,732"
일,동래구,2020,06,명륜동,주말,26260,"20,628명","20,628"
일,동래구,2020,06,온천제1동,주말,26260,"28,174명","28,174"
일,동래구,2020,06,온천제2동,주말,26260,"24,679명","24,679"
일,동래구,2020,06,온천제3동,주말,26260,"29,762명","29,762"
일,동래구,2020,06,사직제1동,주말,26260,"10,758명","10,758"
일,동래구,2020,06,사직제2동,주말,26260,"27,681명","27,681"
일,동래구,2020,06,사직제3동,주말,26260,"13,726명","13,726"
일,동래구,2020,06,안락제1동,주말,26260,"22,414명","22,414"
일,동래구,2020,06,안락제2동,주말,26260,"25,756명","25,756"
일,동래구,2020,06,명장제1동,주말,26260,"12,897명","12,897"
일,동래구,2020,06,명장제2동,주말,26260,"15,728명","15,728"
일,동래구,2020,07,수민동,주말,26260,"32,173명","32,173"
일,동래구,2020,07,복산동,주말,26260,"8,574명","8,574"
일,동래구,2020,07,명륜동,주말,26260,"23,364명","23,364"
일,동래구,2020,07,온천제1동,주말,26260,"28,918명","28,918"
일,동래구,2020,07,온천제2동,주말,26260,"27,106명","27,106"
일,동래구,2020,07,온천제3동,주말,26260,"29,819명","29,819"
일,동래구,2020,07,사직제1동,주말,26260,"10,852명","10,852"
일,동래구,2020,07,사직제2동,주말,26260,"28,557명","28,557"
일,동래구,2020,07,사직제3동,주말,26260,"13,868명","13,868"
일,동래구,2020,07,안락제1동,주말,26260,"22,738명","22,738"
일,동래구,2020,07,안락제2동,주말,26260,"27,433명","27,433"
일,동래구,2020,07,명장제1동,주말,26260,"13,272명","13,272"
일,동래구,2020,07,명장제2동,주말,26260,"15,575명","15,575"
일,남구,2020,01,대연1동,주말,26290,"16,149명","16,149"
일,남구,2020,01,대연3동,주말,26290,"41,733명","41,733"
일,남구,2020,01,대연4동,주말,26290,"11,566명","11,566"
일,남구,2020,01,대연5동,주말,26290,"14,054명","14,054"
일,남구,2020,01,대연6동,주말,26290,"9,495명","9,495"
일,남구,2020,01,용호1동,주말,26290,"44,977명","44,977"
일,남구,2020,01,용호2동,주말,26290,"18,419명","18,419"
일,남구,2020,01,용호3동,주말,26290,"11,510명","11,510"
일,남구,2020,01,용호4동,주말,26290,"9,508명","9,508"
일,남구,2020,01,용당동,주말,26290,"10,133명","10,133"
일,남구,2020,01,감만1동,주말,26290,"16,165명","16,165"
일,남구,2020,01,감만2동,주말,26290,"8,735명","8,735"
일,남구,2020,01,우암동,주말,26290,"15,713명","15,713"
일,남구,2020,01,문현1동,주말,26290,"10,826명","10,826"
일,남구,2020,01,문현2동,주말,26290,"11,697명","11,697"
일,남구,2020,01,문현3동,주말,26290,"13,279명","13,279"
일,남구,2020,01,문현4동,주말,26290,"11,261명","11,261"
일,남구,2020,02,대연1동,주말,26290,"16,637명","16,637"
일,남구,2020,02,대연3동,주말,26290,"43,494명","43,494"
일,남구,2020,02,대연4동,주말,26290,"11,337명","11,337"
일,남구,2020,02,대연5동,주말,26290,"13,830명","13,830"
일,남구,2020,02,대연6동,주말,26290,"9,456명","9,456"
일,남구,2020,02,용호1동,주말,26290,"46,531명","46,531"
일,남구,2020,02,용호2동,주말,26290,"19,416명","19,416"
일,남구,2020,02,용호3동,주말,26290,"11,483명","11,483"
일,남구,2020,02,용호4동,주말,26290,"9,876명","9,876"
일,남구,2020,02,용당동,주말,26290,"11,061명","11,061"
일,남구,2020,02,감만1동,주말,26290,"16,219명","16,219"
일,남구,2020,02,감만2동,주말,26290,"8,910명","8,910"
일,남구,2020,02,우암동,주말,26290,"15,691명","15,691"
일,남구,2020,02,문현1동,주말,26290,"11,808명","11,808"
일,남구,2020,02,문현2동,주말,26290,"11,359명","11,359"
일,남구,2020,02,문현3동,주말,26290,"13,444명","13,444"
일,남구,2020,02,문현4동,주말,26290,"11,297명","11,297"
일,남구,2020,03,대연1동,주말,26290,"16,473명","16,473"
일,남구,2020,03,대연3동,주말,26290,"43,015명","43,015"
일,남구,2020,03,대연4동,주말,26290,"11,132명","11,132"
일,남구,2020,03,대연5동,주말,26290,"14,295명","14,295"
일,남구,2020,03,대연6동,주말,26290,"9,567명","9,567"
일,남구,2020,03,용호1동,주말,26290,"47,900명","47,900"
일,남구,2020,03,용호2동,주말,26290,"19,700명","19,700"
일,남구,2020,03,용호3동,주말,26290,"11,578명","11,578"
일,남구,2020,03,용호4동,주말,26290,"10,100명","10,100"
일,남구,2020,03,용당동,주말,26290,"11,199명","11,199"
일,남구,2020,03,감만1동,주말,26290,"16,264명","16,264"
일,남구,2020,03,감만2동,주말,26290,"8,939명","8,939"
일,남구,2020,03,우암동,주말,26290,"15,963명","15,963"
일,남구,2020,03,문현1동,주말,26290,"11,601명","11,601"
일,남구,2020,03,문현2동,주말,26290,"10,087명","10,087"
일,남구,2020,03,문현3동,주말,26290,"13,292명","13,292"
일,남구,2020,03,문현4동,주말,26290,"11,461명","11,461"
일,남구,2020,04,대연1동,주말,26290,"16,332명","16,332"
일,남구,2020,04,대연3동,주말,26290,"44,055명","44,055"
일,남구,2020,04,대연4동,주말,26290,"10,966명","10,966"
일,남구,2020,04,대연5동,주말,26290,"14,938명","14,938"
일,남구,2020,04,대연6동,주말,26290,"9,221명","9,221"
일,남구,2020,04,용호1동,주말,26290,"47,826명","47,826"
일,남구,2020,04,용호2동,주말,26290,"19,468명","19,468"
일,남구,2020,04,용호3동,주말,26290,"11,791명","11,791"
일,남구,2020,04,용호4동,주말,26290,"10,815명","10,815"
일,남구,2020,04,용당동,주말,26290,"11,103명","11,103"
일,남구,2020,04,감만1동,주말,26290,"16,273명","16,273"
일,남구,2020,04,감만2동,주말,26290,"8,901명","8,901"
일,남구,2020,04,우암동,주말,26290,"15,980명","15,980"
일,남구,2020,04,문현1동,주말,26290,"11,490명","11,490"
일,남구,2020,04,문현2동,주말,26290,"10,497명","10,497"
일,남구,2020,04,문현3동,주말,26290,"13,740명","13,740"
일,남구,2020,04,문현4동,주말,26290,"11,456명","11,456"
일,남구,2020,05,대연1동,주말,26290,"16,850명","16,850"
일,남구,2020,05,대연3동,주말,26290,"43,007명","43,007"
일,남구,2020,05,대연4동,주말,26290,"11,065명","11,065"
일,남구,2020,05,대연5동,주말,26290,"14,933명","14,933"
일,남구,2020,05,대연6동,주말,26290,"9,151명","9,151"
일,남구,2020,05,용호1동,주말,26290,"45,758명","45,758"
일,남구,2020,05,용호2동,주말,26290,"19,086명","19,086"
일,남구,2020,05,용호3동,주말,26290,"11,068명","11,068"
일,남구,2020,05,용호4동,주말,26290,"10,436명","10,436"
일,남구,2020,05,용당동,주말,26290,"11,187명","11,187"
일,남구,2020,05,감만1동,주말,26290,"15,592명","15,592"
일,남구,2020,05,감만2동,주말,26290,"8,624명","8,624"
일,남구,2020,05,우암동,주말,26290,"15,782명","15,782"
일,남구,2020,05,문현1동,주말,26290,"11,174명","11,174"
일,남구,2020,05,문현2동,주말,26290,"10,675명","10,675"
일,남구,2020,05,문현3동,주말,26290,"13,802명","13,802"
일,남구,2020,05,문현4동,주말,26290,"11,560명","11,560"
일,남구,2020,06,대연1동,주말,26290,"17,528명","17,528"
일,남구,2020,06,대연3동,주말,26290,"43,974명","43,974"
일,남구,2020,06,대연4동,주말,26290,"11,309명","11,309"
일,남구,2020,06,대연5동,주말,26290,"14,834명","14,834"
일,남구,2020,06,대연6동,주말,26290,"9,082명","9,082"
일,남구,2020,06,용호1동,주말,26290,"45,143명","45,143"
일,남구,2020,06,용호2동,주말,26290,"18,501명","18,501"
일,남구,2020,06,용호3동,주말,26290,"10,756명","10,756"
일,남구,2020,06,용호4동,주말,26290,"10,060명","10,060"
일,남구,2020,06,용당동,주말,26290,"11,276명","11,276"
일,남구,2020,06,감만1동,주말,26290,"14,903명","14,903"
일,남구,2020,06,감만2동,주말,26290,"8,559명","8,559"
일,남구,2020,06,우암동,주말,26290,"15,495명","15,495"
일,남구,2020,06,문현1동,주말,26290,"10,385명","10,385"
일,남구,2020,06,문현2동,주말,26290,"10,582명","10,582"
일,남구,2020,06,문현3동,주말,26290,"14,003명","14,003"
일,남구,2020,06,문현4동,주말,26290,"11,564명","11,564"
일,남구,2020,07,대연1동,주말,26290,"17,272명","17,272"
일,남구,2020,07,대연3동,주말,26290,"45,215명","45,215"
일,남구,2020,07,대연4동,주말,26290,"11,612명","11,612"
일,남구,2020,07,대연5동,주말,26290,"15,818명","15,818"
일,남구,2020,07,대연6동,주말,26290,"8,922명","8,922"
일,남구,2020,07,용호1동,주말,26290,"44,304명","44,304"
일,남구,2020,07,용호2동,주말,26290,"17,597명","17,597"
일,남구,2020,07,용호3동,주말,26290,"10,945명","10,945"
일,남구,2020,07,용호4동,주말,26290,"10,100명","10,100"
일,남구,2020,07,용당동,주말,26290,"10,752명","10,752"
일,남구,2020,07,감만1동,주말,26290,"14,960명","14,960"
일,남구,2020,07,감만2동,주말,26290,"7,987명","7,987"
일,남구,2020,07,우암동,주말,26290,"15,138명","15,138"
일,남구,2020,07,문현1동,주말,26290,"9,328명","9,328"
일,남구,2020,07,문현2동,주말,26290,"10,611명","10,611"
일,남구,2020,07,문현3동,주말,26290,"13,300명","13,300"
일,남구,2020,07,문현4동,주말,26290,"11,383명","11,383"
일,북구,2020,01,구포제1동,주말,26320,"17,349명","17,349"
일,북구,2020,01,구포제2동,주말,26320,"28,471명","28,471"
일,북구,2020,01,구포제3동,주말,26320,"20,168명","20,168"
일,북구,2020,01,금곡동,주말,26320,"38,580명","38,580"
일,북구,2020,01,화명제1동,주말,26320,"34,725명","34,725"
