요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구
화,부산진구,2019,8,전포제2동,주중,26230,"15,985명"
화,부산진구,2019,8,부암제1동,주중,26230,"24,483명"
화,부산진구,2019,8,부암제3동,주중,26230,"16,160명"
화,부산진구,2019,8,당감제1동,주중,26230,"23,589명"
화,부산진구,2019,8,당감제2동,주중,26230,"9,137명"
화,부산진구,2019,8,당감제4동,주중,26230,"16,353명"
화,부산진구,2019,8,가야제1동,주중,26230,"23,187명"
화,부산진구,2019,8,가야제2동,주중,26230,"15,695명"
화,부산진구,2019,8,개금제1동,주중,26230,"15,285명"
화,부산진구,2019,8,개금제2동,주중,26230,"12,069명"
화,부산진구,2019,8,개금제3동,주중,26230,"22,033명"
화,부산진구,2019,8,범천제1동,주중,26230,"18,742명"
화,부산진구,2019,8,범천제2동,주중,26230,"11,668명"
화,부산진구,2019,9,부전제1동,주중,26230,"34,089명"
화,부산진구,2019,9,부전제2동,주중,26230,"41,324명"
화,부산진구,2019,9,연지동,주중,26230,"20,218명"
화,부산진구,2019,9,초읍동,주중,26230,"21,004명"
화,부산진구,2019,9,양정제1동,주중,26230,"29,578명"
화,부산진구,2019,9,양정제2동,주중,26230,"16,733명"
화,부산진구,2019,9,전포제1동,주중,26230,"22,055명"
화,부산진구,2019,9,전포제2동,주중,26230,"16,721명"
화,부산진구,2019,9,부암제1동,주중,26230,"24,957명"
화,부산진구,2019,9,부암제3동,주중,26230,"16,681명"
화,부산진구,2019,9,당감제1동,주중,26230,"25,249명"
화,부산진구,2019,9,당감제2동,주중,26230,"9,314명"
화,부산진구,2019,9,당감제4동,주중,26230,"16,946명"
화,부산진구,2019,9,가야제1동,주중,26230,"27,457명"
화,부산진구,2019,9,가야제2동,주중,26230,"16,673명"
화,부산진구,2019,9,개금제1동,주중,26230,"18,005명"
화,부산진구,2019,9,개금제2동,주중,26230,"12,293명"
화,부산진구,2019,9,개금제3동,주중,26230,"22,291명"
화,부산진구,2019,9,범천제1동,주중,26230,"18,392명"
화,부산진구,2019,9,범천제2동,주중,26230,"11,805명"
화,부산진구,2019,10,부전제1동,주중,26230,"34,783명"
화,부산진구,2019,10,부전제2동,주중,26230,"40,695명"
화,부산진구,2019,10,연지동,주중,26230,"19,113명"
화,부산진구,2019,10,초읍동,주중,26230,"21,449명"
화,부산진구,2019,10,양정제1동,주중,26230,"26,766명"
화,부산진구,2019,10,양정제2동,주중,26230,"16,803명"
화,부산진구,2019,10,전포제1동,주중,26230,"22,337명"
화,부산진구,2019,10,전포제2동,주중,26230,"17,475명"
화,부산진구,2019,10,부암제1동,주중,26230,"24,456명"
화,부산진구,2019,10,부암제3동,주중,26230,"17,389명"
화,부산진구,2019,10,당감제1동,주중,26230,"25,068명"
화,부산진구,2019,10,당감제2동,주중,26230,"9,331명"
화,부산진구,2019,10,당감제4동,주중,26230,"16,338명"
화,부산진구,2019,10,가야제1동,주중,26230,"26,485명"
화,부산진구,2019,10,가야제2동,주중,26230,"15,711명"
화,부산진구,2019,10,개금제1동,주중,26230,"16,771명"
화,부산진구,2019,10,개금제2동,주중,26230,"11,832명"
화,부산진구,2019,10,개금제3동,주중,26230,"22,570명"
화,부산진구,2019,10,범천제1동,주중,26230,"17,595명"
화,부산진구,2019,10,범천제2동,주중,26230,"11,725명"
화,부산진구,2019,11,부전제1동,주중,26230,"34,944명"
화,부산진구,2019,11,부전제2동,주중,26230,"44,287명"
화,부산진구,2019,11,연지동,주중,26230,"18,236명"
화,부산진구,2019,11,초읍동,주중,26230,"21,370명"
화,부산진구,2019,11,양정제1동,주중,26230,"25,326명"
화,부산진구,2019,11,양정제2동,주중,26230,"16,321명"
화,부산진구,2019,11,전포제1동,주중,26230,"24,461명"
화,부산진구,2019,11,전포제2동,주중,26230,"16,475명"
화,부산진구,2019,11,부암제1동,주중,26230,"15,930명"
화,부산진구,2019,11,부암제3동,주중,26230,"16,881명"
화,부산진구,2019,11,당감제1동,주중,26230,"25,176명"
화,부산진구,2019,11,당감제2동,주중,26230,"8,875명"
화,부산진구,2019,11,당감제4동,주중,26230,"15,277명"
화,부산진구,2019,11,가야제1동,주중,26230,"27,152명"
화,부산진구,2019,11,가야제2동,주중,26230,"18,990명"
화,부산진구,2019,11,개금제1동,주중,26230,"16,540명"
화,부산진구,2019,11,개금제2동,주중,26230,"13,546명"
화,부산진구,2019,11,개금제3동,주중,26230,"25,182명"
화,부산진구,2019,11,범천제1동,주중,26230,"18,826명"
화,부산진구,2019,11,범천제2동,주중,26230,"11,779명"
화,부산진구,2019,12,부전제1동,주중,26230,"31,295명"
화,부산진구,2019,12,부전제2동,주중,26230,"41,203명"
화,부산진구,2019,12,연지동,주중,26230,"18,416명"
화,부산진구,2019,12,초읍동,주중,26230,"20,949명"
화,부산진구,2019,12,양정제1동,주중,26230,"26,832명"
화,부산진구,2019,12,양정제2동,주중,26230,"15,766명"
화,부산진구,2019,12,전포제1동,주중,26230,"25,855명"
화,부산진구,2019,12,전포제2동,주중,26230,"18,861명"
화,부산진구,2019,12,부암제1동,주중,26230,"19,096명"
화,부산진구,2019,12,부암제3동,주중,26230,"17,464명"
화,부산진구,2019,12,당감제1동,주중,26230,"24,200명"
화,부산진구,2019,12,당감제2동,주중,26230,"8,856명"
화,부산진구,2019,12,당감제4동,주중,26230,"15,326명"
화,부산진구,2019,12,가야제1동,주중,26230,"25,401명"
화,부산진구,2019,12,가야제2동,주중,26230,"15,206명"
화,부산진구,2019,12,개금제1동,주중,26230,"16,094명"
화,부산진구,2019,12,개금제2동,주중,26230,"12,215명"
화,부산진구,2019,12,개금제3동,주중,26230,"24,894명"
화,부산진구,2019,12,범천제1동,주중,26230,"19,228명"
화,부산진구,2019,12,범천제2동,주중,26230,"13,395명"
화,동래구,2019,1,수민동,주중,26260,"29,938명"
화,동래구,2019,1,복산동,주중,26260,"4,341명"
화,동래구,2019,1,명륜동,주중,26260,"24,452명"
화,동래구,2019,1,온천제1동,주중,26260,"34,386명"
화,동래구,2019,1,온천제2동,주중,26260,"23,581명"
화,동래구,2019,1,온천제3동,주중,26260,"26,857명"
화,동래구,2019,1,사직제1동,주중,26260,"10,342명"
화,동래구,2019,1,사직제2동,주중,26260,"17,909명"
화,동래구,2019,1,사직제3동,주중,26260,"11,971명"
화,동래구,2019,1,안락제1동,주중,26260,"12,617명"
화,동래구,2019,1,안락제2동,주중,26260,"23,678명"
화,동래구,2019,1,명장제1동,주중,26260,"5,740명"
화,동래구,2019,1,명장제2동,주중,26260,"8,092명"
화,동래구,2019,2,수민동,주중,26260,"32,148명"
화,동래구,2019,2,복산동,주중,26260,"5,578명"
화,동래구,2019,2,명륜동,주중,26260,"23,527명"
화,동래구,2019,2,온천제1동,주중,26260,"33,275명"
화,동래구,2019,2,온천제2동,주중,26260,"24,655명"
화,동래구,2019,2,온천제3동,주중,26260,"27,417명"
화,동래구,2019,2,사직제1동,주중,26260,"10,031명"
화,동래구,2019,2,사직제2동,주중,26260,"17,273명"
화,동래구,2019,2,사직제3동,주중,26260,"11,680명"
화,동래구,2019,2,안락제1동,주중,26260,"12,932명"
화,동래구,2019,2,안락제2동,주중,26260,"25,101명"
화,동래구,2019,2,명장제1동,주중,26260,"5,673명"
화,동래구,2019,2,명장제2동,주중,26260,"9,275명"
화,동래구,2019,3,수민동,주중,26260,"31,608명"
화,동래구,2019,3,복산동,주중,26260,"4,708명"
화,동래구,2019,3,명륜동,주중,26260,"22,501명"
화,동래구,2019,3,온천제1동,주중,26260,"28,108명"
화,동래구,2019,3,온천제2동,주중,26260,"22,699명"
화,동래구,2019,3,온천제3동,주중,26260,"27,018명"
화,동래구,2019,3,사직제1동,주중,26260,"10,488명"
화,동래구,2019,3,사직제2동,주중,26260,"18,323명"
화,동래구,2019,3,사직제3동,주중,26260,"12,402명"
화,동래구,2019,3,안락제1동,주중,26260,"14,582명"
화,동래구,2019,3,안락제2동,주중,26260,"23,849명"
화,동래구,2019,3,명장제1동,주중,26260,"5,730명"
화,동래구,2019,3,명장제2동,주중,26260,"8,751명"
화,동래구,2019,4,수민동,주중,26260,"32,678명"
화,동래구,2019,4,복산동,주중,26260,"8,778명"
화,동래구,2019,4,명륜동,주중,26260,"20,647명"
화,동래구,2019,4,온천제1동,주중,26260,"26,402명"
화,동래구,2019,4,온천제2동,주중,26260,"22,000명"
화,동래구,2019,4,온천제3동,주중,26260,"23,205명"
화,동래구,2019,4,사직제1동,주중,26260,"8,917명"
화,동래구,2019,4,사직제2동,주중,26260,"28,080명"
화,동래구,2019,4,사직제3동,주중,26260,"13,461명"
화,동래구,2019,4,안락제1동,주중,26260,"22,899명"
화,동래구,2019,4,안락제2동,주중,26260,"25,555명"
화,동래구,2019,4,명장제1동,주중,26260,"11,104명"
화,동래구,2019,4,명장제2동,주중,26260,"15,659명"
화,동래구,2019,5,수민동,주중,26260,"32,610명"
화,동래구,2019,5,복산동,주중,26260,"8,919명"
화,동래구,2019,5,명륜동,주중,26260,"23,005명"
화,동래구,2019,5,온천제1동,주중,26260,"24,903명"
화,동래구,2019,5,온천제2동,주중,26260,"21,760명"
화,동래구,2019,5,온천제3동,주중,26260,"22,919명"
화,동래구,2019,5,사직제1동,주중,26260,"8,861명"
화,동래구,2019,5,사직제2동,주중,26260,"27,760명"
화,동래구,2019,5,사직제3동,주중,26260,"12,783명"
화,동래구,2019,5,안락제1동,주중,26260,"21,969명"
화,동래구,2019,5,안락제2동,주중,26260,"25,969명"
화,동래구,2019,5,명장제1동,주중,26260,"11,084명"
화,동래구,2019,5,명장제2동,주중,26260,"16,006명"
화,동래구,2019,6,수민동,주중,26260,"32,165명"
화,동래구,2019,6,복산동,주중,26260,"9,152명"
화,동래구,2019,6,명륜동,주중,26260,"26,349명"
화,동래구,2019,6,온천제1동,주중,26260,"29,395명"
화,동래구,2019,6,온천제2동,주중,26260,"20,576명"
화,동래구,2019,6,온천제3동,주중,26260,"24,363명"
화,동래구,2019,6,사직제1동,주중,26260,"9,102명"
화,동래구,2019,6,사직제2동,주중,26260,"28,820명"
